STATUS,CONTAIN,DATE,CAPS_COUNT,WORDS,NUMBER_COUNTS,CAPS_RATIO,NUMBER_RATIO,TIME,TIME_OF_DAY,NIGHT
ham,aku udh di mcd ya,9/18/2017 13:35,0,5,0,0,0,13,DAY,FALSE
ham,Sisa kuota 116.0MB. Beli EXTRA Kuota atau upgrade FREEDOM COMBO di*123# atau im3.do/mc,7/19/2017 2:20,4,16,1,0.25,0.0625,2,MORNING,FALSE
ham,Ya sia,10/28/2017 9:38,0,2,0,0,0,9,MORNING,FALSE
ham,Dimana ti ?,12/26/2017 20:59,0,2,0,0,0,20,NIGHT,TRUE
ham,kok nomornya tidak terdaftar,10/31/2017 16:43,0,4,0,0,0,16,DAY,FALSE
spam,"Seberapa puaskah Anda dengan layanan IM3 Stream On Spotify?
5-Sangat puas
4-Puas
3-Cukup puas
2-Kurang puas
1-Sangat kurang puas",9/16/2017 15:48,1,24,5,0.041666667,0.208333333,15,DAY,FALSE
ham,Waktu Tunggu konfirmasi dari nomor +6285721812244 habis ,12/31/2017 18:41,0,7,1,0,0.142857143,18,NIGHT,TRUE
ham,Rmh y blok brp bu??,3/8/2017 7:50,0,5,0,0,0,7,MORNING,FALSE
spam,(AXIS) Kuota utama paket internet kamu telah digunakan seluruhnya. Penggunaan selanjutnya akan dikenakan tarif normal ya. Info838,3/31/2018 3:07,1,17,0,0.058823529,0,3,MORNING,FALSE
ham,Selamat pagi pak saya dri jd.id mau anter paket. Ini masuknya tower a atau tower b ya pak?,12/17/2017 9:53,0,18,0,0,0,9,MORNING,FALSE
ham,"Go Mobile
03Jan18 09:29
Ref 01030024212880
Trf Dana ke
800142351700
GOPAY tiara
IDR 100,000.00
SUKSES",1/3/2018 9:29,3,16,4,0.1875,0.25,9,MORNING,FALSE
spam,PAKET BRONET 24JAM 100MB 1hr Rp3500 kamu sudah tidak aktif. Gunakan terus AXISmu dan temukan promo menarik AXIS lainnya di aplikasi AXISnet. Info838,3/31/2018 5:40,5,23,0,0.217391304,0,5,MORNING,FALSE
spam,Beli EXTRA kuota 1GB harga DISKON cuma Rp10rb. Ketik YA9 kirim ke 929 sd. 11/03/17,3/11/2017 17:04,4,17,4,0.235294118,0.235294118,17,DAY,FALSE
ham,Posisi sekarang dimana?,9/24/2017 20:51,0,3,0,0,0,20,NIGHT,TRUE
spam,"Pelanggan Yth, Pulsa Anda tdk mencukupi. Tersedia PULSA SIAGA utk Anda, pembyran dilakukan saat isi pulsa, hub *911# atau bls SMS ini ktk 0",3/14/2018 8:04,3,24,2,0.125,0.083333333,8,MORNING,FALSE
ham,"This is your secret password for LOGIN. GO-JEK never asks for your password, DO NOT GIVE IT TO ANYONE. Your PASSWORD is 3756 .",4/3/2018 8:09,10,24,1,0.416666667,0.041666667,8,MORNING,FALSE
ham,bu bisa isiin nomorku yang 08382888813 50rb ga? itu axis/xl,3/21/2018 12:23,0,11,1,0,0.090909091,12,DAY,FALSE
ham,"mba war aku gajadi yah kirim kameranya, kemahalan",8/14/2017 9:54,0,8,0,0,0,9,MORNING,FALSE
ham,Mau magrib dulu nga ?,10/31/2017 17:22,0,4,0,0,0,17,DAY,FALSE
ham,gapapa malem2 gini? dokter rumahnya di mana? kalau mau diundur bsk juga gapapa,2/21/2017 21:04,0,13,0,0,0,21,NIGHT,TRUE
ham,"Halo pak ini yang pesan gojek, tulisannya:

Happy 53rd Birthday Ebok",2/14/2018 14:57,0,11,0,0,0,14,DAY,FALSE
ham,"3 hari lg prpanjangan Internet 2GB Rp45rb-30hr. Jgn lupa isi ulang pulsa utk dpt BONUS KUOTA sd 10GB di semua jaringan, DataRollover & trhindar tarif perKB. Ce",12/24/2017 20:15,4,27,1,0.148148148,0.037037037,20,NIGHT,TRUE
ham,Harap masukkan 1359 di LINE dalam 30 menit.,12/28/2017 17:07,1,8,2,0.125,0.25,17,DAY,FALSE
ham,Skli lagi,1/6/2018 17:05,0,2,0,0,0,17,DAY,FALSE
spam,TOPUP pulsa Rp 50000 berhasil via ATM BNI kode trx 1207220125194965. Pulsa anda saat ini Rp 59822. Terima kasih telah menggunakan INDOSAT OOREDOO,12/7/2017 22:01,5,23,3,0.217391304,0.130434783,22,NIGHT,TRUE
ham,Sy adanya di juanda kak ditunggu ya ,9/7/2017 18:14,0,7,0,0,0,18,NIGHT,TRUE
ham,"30/12/2017 21:20 Pada No. Rek 378088918 ada dana keluar sebesar Rp 269.201,00. Saldo akhir: Rp 4.112.702,00.Berita: TRF PAY TOP UP ECHANNEL.",12/30/2017 21:20,5,25,6,0.2,0.24,21,NIGHT,TRUE
spam,"Pelanggan 085722688068 anda dapat 1 pesan+bonus telpon, hub *323*6#. Pesan akan dihapus dalam 5 menit. Cek *323*6# skrg.",7/8/2017 11:27,0,21,7,0,0.333333333,11,DAY,FALSE
ham,"Ok, makasih Pak",7/23/2017 11:28,0,3,0,0,0,11,DAY,FALSE
ham,29/01/2018 08:53 TOP GOPAY CUSTOMER 085722688068 Nama:tiara Rp.100.000 ketik digit ke-1&5 PIN Anda,1/29/2018 8:53,4,19,9,0.210526316,0.473684211,8,MORNING,FALSE
spam,Beli EXTRA kuota 1GB harga DISKON cuma Rp10rb. Ketik YA9 kirim ke 929 sd. 20/02/17 ,2/19/2017 15:30,4,17,4,0.235294118,0.235294118,15,DAY,FALSE
ham,TOP GOPAY CUSTOMER 085722688068 100000 ,1/31/2018 10:49,3,5,2,0.6,0.4,10,DAY,FALSE
ham,"Hati-hati thd penipuan yg mengatasnamakan Bank/operator selular. Kami tdk prnh minta User ID, PIN, Passcode, Password CIMB Clicks & Go Mobile dgn alasan apapun.",2/24/2017 14:47,3,25,0,0.12,0,14,DAY,FALSE
spam,TOPUP pulsa Rp 25000 berhasil via SMSBANKING CIMB_NIAGA kode trx 0317123710722286. Pulsa anda saat ini Rp 25495. Terima kasih telah menggunakan INDOSAT OOREDOO,3/17/2017 12:37,5,23,3,0.217391304,0.130434783,12,DAY,FALSE
ham,pak saya di bukit permai blok B6 ya,3/22/2017 7:59,0,8,0,0,0,7,MORNING,FALSE
ham,Nnk coba deh,4/23/2018 20:59,0,3,0,0,0,20,NIGHT,TRUE
spam,"Gratis 1 bulan Spotify Premium khusus FreedomCombo. Bisa bebas dengar musik,bikin playlist sepuasnya tanpa iklan dgn Spotify Premium. Aktifkan di *123*123# CVI1",2/26/2017 10:42,1,24,3,0.041666667,0.125,10,DAY,FALSE
spam,"Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *700*1# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*1# skrg",10/2/2017 15:05,0,23,7,0,0.304347826,15,DAY,FALSE
ham,"mba war di rumah ada uang nggak? aku mau pesen makanan kucing tapi gopaynya lagi habis. Kalau ada mau pinjem dulu, nanti diganti sama ibu.",10/29/2017 10:28,0,25,0,0,0,10,DAY,FALSE
spam,PAKET BRONET 4G OWSEM 4GB 30hr kamu akan segera aktif. Temukan PROMO menarik AXIS lainnya di aplikasi AXISnet kamu. Info838,3/21/2018 12:41,6,20,0,0.3,0,12,DAY,FALSE
ham,"saya di depan fish bomber ya Pak, pakai baju putih dan kerudung coklat terang",3/1/2017 18:43,0,14,0,0,0,18,NIGHT,TRUE
ham,oke di sd cisitu ya saya pakai jaket hitam,7/21/2017 6:54,0,9,0,0,0,6,MORNING,FALSE
ham,"WhatsApp code 123-994.

You can also tap on this link to verify your phone: v.whatsapp.com/123994",2/15/2017 16:07,0,17,3,0,0.176470588,16,DAY,FALSE
ham,"pak nanti di fish bomber ya, saya baru keluar stasiun",4/21/2017 9:57,0,10,0,0,0,9,MORNING,FALSE
ham,BNI SMS BANKING:07/12/2017 22:01 Topup INDOSAT ke nomor 085722688068 sebesar Rp. 50.000 berhasil. Reff: 98823087.,12/7/2017 22:01,4,19,8,0.210526316,0.421052632,22,NIGHT,TRUE
spam,"Pelanggan 6285722688068, Anda masih mempunyai point yang blom di tukar. Cek point anda dan tukarkan dengan PULSA dan JUTAAN hadiah. Cek di *123*518*1# sekarang.",3/8/2018 0:37,2,26,4,0.076923077,0.153846154,0,MORNING,FALSE
ham,Mba sy depan citos,11/26/2017 16:02,0,4,0,0,0,16,DAY,FALSE
ham,OKEEE,10/2/2017 16:43,1,1,0,1,0,16,DAY,FALSE
ham,Yes,12/30/2017 8:27,0,1,0,0,0,8,MORNING,FALSE
spam,"Pelanggan 6285722688068, Anda masih mempunyai point yang blom ditukar. Cek point anda dan tukarkan dengan PULSA dan JUTAAN hadiah. Cek di *757*15# sekarang.",2/8/2018 7:39,2,24,3,0.083333333,0.125,7,MORNING,FALSE
ham,Ok,3/22/2018 13:39,0,1,0,0,0,13,DAY,FALSE
spam,"Gratis 1 bulan Spotify Premium khusus FreedomCombo. Bisa bebas dengar musik,bikin playlist sepuasnya tanpa iklan dgn Spotify Premium. Aktifkan di *123*123# CVI1",3/15/2017 9:34,1,24,3,0.041666667,0.125,9,MORNING,FALSE
ham,"Malam pak, ini yang pesan gojek, saya di dalam ruang tunggu nya cititrans ya pak",10/29/2017 22:49,0,15,0,0,0,22,NIGHT,TRUE
ham,"26/01/2018 22:19 Pada No. Rek 378088918 ada dana keluar sebesar Rp 683.485,00. Saldo akhir: Rp 1.581.869,00.Berita: TRF PAY TOP UP ECHANNEL.",1/26/2018 22:19,5,25,6,0.2,0.24,22,NIGHT,TRUE
ham,TOP 085722688068 25000,12/29/2017 15:41,1,3,2,0.333333333,0.666666667,15,DAY,FALSE
spam,Kartu kamu belum di registrasi. REGISTRASI ULANG SEKARANG karena proses PEMBLOKIRAN sedang berjalan. Ktk ULANG#NIK#No.KK# SMS ke 4444. Abaikan jk sudah REG,4/23/2018 20:10,8,24,1,0.333333333,0.041666667,20,NIGHT,TRUE
ham,Kamu blm REG. Segera REGISTRASI ULANG.Pemblokiran mulai Senin 26Mar18.Ketik ULANG#NIK#No.KK# SMS ke 4444. Dptkn BNS 10GB+Nelp&SMS sepuasnya. Abaikan jk sdh REG,3/26/2018 14:20,9,26,1,0.346153846,0.038461538,14,DAY,FALSE
ham,kepencet kayaknya ran hahaha tidur ah dah yah,12/21/2017 23:25,0,8,0,0,0,23,NIGHT,TRUE
spam,"Asik nih!Balas YA, Km bisa menangin:
- Rp 500 Juta
- 500gr EMAS
- Rp 75 JutaGRATIS
Ikutan kuisnya TANPA BIAYA dr AXIS!Balas YA
Info: axisnet.id/fantaxis PFF11B",3/31/2018 13:07,7,27,2,0.259259259,0.074074074,13,DAY,FALSE
ham,10/10/2017 14:19:08 Silakan gunakan passcode 7384 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,10/10/2017 14:19,2,23,7,0.086956522,0.304347826,14,DAY,FALSE
ham,iya bisa ga?,12/30/2017 11:56,0,3,0,0,0,11,DAY,FALSE
spam,SEGERA REGISTRASI ULANG kartumu krn proses PEMBLOKIRAN sdg berjalan.BONUS 10GB nelpon&SMS sepuasnya.Ketik ULANG#NIK#No.KK# SMS ke4444. Abaikan jika sdh REG,3/16/2018 13:30,10,22,0,0.454545455,0,13,DAY,FALSE
spam,Isi Voucher Regular 25K pd 21/12/17 21:55 dr GO-JEK SUKSES. TID:01085600003887916946,12/21/2017 21:55,4,16,6,0.25,0.375,21,NIGHT,TRUE
spam,SELAMAT!kepada pelanggan 085722688068 kamu dpt BONUS GAME SETIAP HARI.Hubungi *858*38# sekarang utk dptkan BONUS GAME.kesempatan HANYA dlm 5 menit.,8/22/2017 16:06,6,21,4,0.285714286,0.19047619,16,DAY,FALSE
spam,"Kamu internetan dg tarif perKB, pemakaian sampai saat ini 2100. Ayo beli FreedomCombo,Nikmati BONUS KUOTA sd 10GB dismua jaringan & DATAROLLOVER. Info*123#",9/28/2017 22:07,4,23,2,0.173913043,0.086956522,22,NIGHT,TRUE
ham,18/12/2017 09:02 TOP GOPAY CUSTOMER 085722688068 Nama:tiara Rp.100.000 ketik digit ke-4&2 PIN Anda,12/18/2017 9:02,4,19,9,0.210526316,0.473684211,9,MORNING,FALSE
spam,Ambil bonus harianmu di *600# (Bebas Pulsa). Dptkan gratis nelpon atau internetan dan promo lainnya sesuai hobimu!,3/14/2017 19:07,0,17,1,0,0.058823529,19,NIGHT,TRUE
spam,Km baru saja akses Apps Sehari-hari terpopuler.Nikmati akses YOUTUBE ga habis habis dgn beli pkt Unlimited HANYA di *123# atau myIM3 http://im3.do/m3,2/19/2018 1:22,2,26,1,0.076923077,0.038461538,1,MORNING,FALSE
spam,"AGAR TDK DIBLOKIR,sgr registrasi ulang kartu prabayar Anda.Tlp dan SMS keluar diblokir mulai 1-31 Maret 2018.Ketik ULANG#NIK#No.KK SMS ke 4444.Info 838",3/20/2018 17:04,7,27,5,0.259259259,0.185185185,17,DAY,FALSE
ham,"Oh boleh dok, bisa saya drop paling pagi jam berapa ya? Biasanya saya setengah 8 sudah berangkat kerja soalnya. Di klinik ada  kandangnya kan ya? atau harus saya siapkan? soalnya saya gaada carrier, adanya kandang.",3/13/2017 11:17,0,35,1,0,0.028571429,11,DAY,FALSE
spam,"Tanpa ganti nomor! Beralih ke Freedom Postpaid, Unlimited 4G, Unlimited Nelp&SMS mulai Rp59rb. Kunjungi Gerai Indosat Ooredoo. Info: http://ore.do/1OxJvI7 PAI1",3/8/2017 8:54,2,23,0,0.086956522,0,8,MORNING,FALSE
spam,"YEAY! Kejutan cashback & freebies dg TCASH TAP! Terus #pakeTCASH, cek HP kamu & dapatkan kejutannya. S&K berlaku. Info cek tsel.me/yeay",2/19/2017 8:24,4,21,0,0.19047619,0,8,MORNING,FALSE
ham,Jl. Gunung Sahari Raya No.7,11/1/2017 9:57,0,6,1,0,0.166666667,9,MORNING,FALSE
spam,"Pelanggan 6285722688068, Anda masih mempunyai point yang blom ditukar. Cek point anda dan tukarkan dengan PULSA dan JUTAAN hadiah. Cek di *654*9# sekarang.",2/10/2018 7:09,2,24,3,0.083333333,0.125,7,MORNING,FALSE
ham,"Freedom M Rp 55rb/30hr berhasil dprpanjang sd 17/09/2017 08:05. Nikmati BONUS KUOTA sd 10GB dismua jaringan,APPS TANPA KUOTA,DATA ROLLOVER. Cek http://im3.do/mc",8/18/2017 8:05,8,30,5,0.266666667,0.166666667,8,MORNING,FALSE
spam,"AGAR TDK DIBLOKIR,sgr registrasi ulang kartu prabayar Anda.Tlp dan SMS keluar diblokir mulai 1-31 Maret 2018.Ketik ULANG#NIK#No.KK SMS ke 4444.Info 838",3/5/2018 18:16,7,27,5,0.259259259,0.185185185,18,NIGHT,TRUE
ham,"Ti, kalo aku depan ganggu ga ? Hehe",7/19/2017 16:43,0,7,0,0,0,16,DAY,FALSE
ham,Stasiun bandung ? Mau ku jemput ga ? Btw si sasa jg mau ke stasiun nganter kakeknya,12/26/2017 12:01,0,15,0,0,0,12,DAY,FALSE
spam,Sisa kuota bonus 4G kamu 280 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,7/17/2017 22:08,1,22,2,0.045454545,0.090909091,22,NIGHT,TRUE
ham,"Pak, saya di belakang angkot2 ya nunggunya",3/24/2017 20:11,0,7,0,0,0,20,NIGHT,TRUE
ham,ok,11/27/2017 19:41,0,1,0,0,0,19,NIGHT,TRUE
ham,"This is your secret password for REGISTRATION. GO-JEK never asks for your password, DO NOT GIVE IT TO ANYONE. Your PASSWORD is 3540 .",4/23/2018 8:17,10,24,1,0.416666667,0.041666667,8,MORNING,FALSE
spam,"Paket internet Extra, kuota 2GB, Rp 10rb. ketik XD1 ke 929 sd 07/12/17.",12/5/2017 10:13,2,15,4,0.133333333,0.266666667,10,DAY,FALSE
spam,Bonus IM3PUAS : Kamu dpt GRATIS 1000 SMS ke Indosat dan 50 SMS ke operator lain berlaku sekarang s.d jam 23.59. Cek bonus *555*12#,1/19/2018 12:21,4,24,5,0.166666667,0.208333333,12,DAY,FALSE
spam,"Terima kasih Anda sudah mengirim SMS dgn IndosatOoredoo. Berdasar pngalamn Anda, seberapa puas Anda thdp kualitas SMS kami? Balas S1 sd S5 (S5= Sgt puas). FREE",10/25/2017 13:39,3,26,0,0.115384615,0,13,DAY,FALSE
ham,Sy dkt up nrml,3/15/2017 9:14,0,4,0,0,0,9,MORNING,FALSE
ham,"aku beliin makanan sekarang ya tapi pasirnya gabisa kayaknya kalau pakai ojek, kata bapak hari ini nggak ke cibubur dulu",1/6/2018 17:18,0,20,0,0,0,17,DAY,FALSE
ham,"Maaf, keyword yang Anda masukan salah. Untuk informasi lebih lanjut tekan *123# lalu OK/YES atau hub : 185",11/1/2017 9:32,2,18,2,0.111111111,0.111111111,9,MORNING,FALSE
spam,Diskon s.d. 100rb untuk pembelian tiket transportasi & perjalanan di TWALLET. S&K berlaku. Info tsel.me/tappromo,3/5/2017 8:31,1,16,0,0.0625,0,8,MORNING,FALSE
spam,"Pelanggan 6285722688068, Anda masih mempunyai point yang blom di tukar. Cek point anda dan tukarkan dengan PULSA dan JUTAAN hadiah. Cek di *757*15# sekarang.",2/13/2018 1:32,2,25,3,0.08,0.12,1,MORNING,FALSE
ham,"17/01/2018 10:34 TOP no 08382888813 sebesar Rp 50000.Utk diproses,reply sms ini,ketik digit ke-1&4 PIN Anda",1/17/2018 10:34,2,23,9,0.086956522,0.391304348,10,DAY,FALSE
ham,12/03/2017 12:39:32 Silakan gunakan passcode 1549 untuk Login Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan memberitahukan kepada siapapun!,3/12/2017 12:39,2,23,7,0.086956522,0.304347826,12,DAY,FALSE
spam,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,11/26/2017 14:38,3,26,3,0.115384615,0.115384615,14,DAY,FALSE
spam,"Perpanjangan PAKET BRONET 24JAM 100MB 1hr Rp3500 berhasil. Nikmati 100MB berlaku di 00.00-23.59,aktif s.d 08-03-2018.Cek kuota km di aplikasi AXISnet.Info838",3/8/2018 0:50,5,25,5,0.2,0.2,0,MORNING,FALSE
ham,ini di jorr,10/29/2017 22:21,0,3,0,0,0,22,NIGHT,TRUE
ham,De aku prgi arisan kuncnya di tras ya,9/9/2017 20:26,0,8,0,0,0,20,NIGHT,TRUE
spam,"Paket internet 1 GB, Rp 5rb, berlaku 1 hari. Kirim D1 ke 929 sd 23/10/17.",10/21/2017 15:21,1,17,6,0.058823529,0.352941176,15,DAY,FALSE
ham,dok boleh minta alamat kliniknya?,3/15/2017 18:45,0,5,0,0,0,18,NIGHT,TRUE
spam,"Paket internet 1 GB & Unlimited Nelpon SMS ke sesama, HANYA Rp 5rb, berlaku 3 hari. Ketik C30 ke 929 sd 13/04/18",4/11/2018 6:02,3,23,6,0.130434783,0.260869565,6,MORNING,FALSE
ham,Ibu di tunggu y mksh ,12/11/2017 9:00,0,5,0,0,0,9,MORNING,FALSE
spam,Ayo nonton Video Edukasi Anak Bintang dan dapatkan hadiah HP Samsung S8 serta Uang Tunai. Tekan *567*6#. Tarif Rp3.000/SMS/7hari. Info: 02129375634. DBI1,9/17/2017 10:11,3,25,3,0.12,0.12,10,DAY,FALSE
spam,"Hanya Rp75rb/bln utk Nelpon & SMS SEPUASNYA plus INTERNETAN sd 40GB (hrg normal Rp149rb). Aktifkan s.d 30/12/17, ketik MAU6 ke 929.",12/29/2017 10:40,5,23,4,0.217391304,0.173913043,10,DAY,FALSE
ham,ran kamu gamau masuk duluan? aku sudah ditolak 3 driver nih,9/3/2017 16:15,0,11,1,0,0.090909091,16,DAY,FALSE
ham,KITABISA.COM: Terima kasih! Donasi Anda (#331967) sebesar Rp 200.197 telah kami terima dan tercatat di https://kitabisa.com/bantumonikitb,3/10/2017 9:11,1,18,2,0.055555556,0.111111111,9,MORNING,FALSE
ham,Dimana ti ?,9/3/2017 15:52,0,2,0,0,0,15,DAY,FALSE
ham,Ka saya sudah sampai,3/7/2017 7:59,0,4,0,0,0,7,MORNING,FALSE
spam,"Pelanggan 085722688068, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",10/26/2017 13:22,0,23,6,0,0.260869565,13,DAY,FALSE
ham,"Go Mobile
09Jul17 18:31
7338709434
Transfer Dana
D 0076078351xxx0
C 49085722688068
GOPAY TIAR
IDR 100,000.00
Sukses.",7/9/2017 18:31,3,17,4,0.176470588,0.235294118,18,NIGHT,TRUE
spam,GRATIS UNLIMITED YOUTUBE+INTERNET 10GB+CHAT&SOSMED+SMS+NELPON selama 30hari.Data Rollover.PROMO 100Rb (Normal 115rb). MAU? Tekan C25 kirim SMS ke 929 sekarang,2/26/2018 19:08,11,23,1,0.47826087,0.043478261,19,NIGHT,TRUE
ham,"28/12/2017 11:05 Pada No. Rek 378088918 ada dana keluar sebesar Rp 309.000,00. Saldo akhir: Rp 4.829.691,00.Berita: 8277085722688068 TKP Tiara Dwiputri SMS.",12/28/2017 11:06,2,25,7,0.08,0.28,11,DAY,FALSE
spam,PAKET BRONET 4G OWSEM 4GB sudah aktif. 1GB kuota utama+3GB kuota 4G berlaku di jam 00-23.59 s.d 03-04-2018.Info838,3/5/2018 15:54,6,23,5,0.260869565,0.217391304,15,DAY,FALSE
ham,"yang siomay bakso lv 1, yang tulang ceker lv 3, nambah satu lagi yang siomay bakso lv 2 deh, kuahnya yg rada banyak",2/10/2018 16:52,0,23,3,0,0.130434783,16,DAY,FALSE
ham,Lancar ngga ?,10/29/2017 20:38,0,2,0,0,0,20,NIGHT,TRUE
spam,HARI INI promo BRONET 24Jam 8GB Rp59.900 di *123*888# / AXISnet buat nonton film favorit di IFLIX (bebas biaya langganan).BONUS 1GB stlh beli! Info838. AXIS007,3/7/2018 17:13,8,26,2,0.307692308,0.076923077,17,DAY,FALSE
ham,"sebentar ya pak saya lg cari kunci, 5 menit lg",2/8/2018 8:55,0,10,1,0,0.1,8,MORNING,FALSE
spam,"Untuk kamu penggemar film action, ayo nonton aksi seru Liam Neeson dalam film TAKEN dengan klik bit.ly/gnflx atau tekan *123*519#. Info: 08041911911. DSI1",3/14/2018 15:39,2,25,3,0.08,0.12,15,DAY,FALSE
spam,MMS is sent to you from +628164866135.Please retrieve it at https://mms.indosatooredoo.com/mms MessageID:84032598-riuforsy MMS skrg! www.indosat.com/mmsrebutpulsa,4/24/2018 8:51,2,21,2,0.095238095,0.095238095,8,MORNING,FALSE
ham,nomor 2,10/29/2017 21:07,0,2,1,0,0.5,21,NIGHT,TRUE
spam,(AXIS) Kuota paket data kamu di SENIN-JUMAT telah digunakan seluruhnya. Penggunaan selanjutnya akan dikenakan tarif normal. Info838,1/17/2018 8:12,3,18,0,0.166666667,0,8,MORNING,FALSE
ham,"iya pak, oya tadi lupa saya mau bilang saya bawa kucing, tapi saya kandangin kok",12/29/2017 17:48,0,15,0,0,0,17,DAY,FALSE
spam,"awas ketinggalan iRing Aldy Maldini-Biar Aku Yang Pergi, Rp.0,1/3hr prpnjngan Rp.3190 .Lngsung bls YA aja ya!",2/13/2018 9:00,1,20,1,0.05,0.05,9,MORNING,FALSE
ham,88,6/3/2017 20:16,0,1,1,0,1,20,NIGHT,TRUE
ham,(CITITRANS)CT: Pesanan anda tujuan Dipati Ukur-Fatmawati pd 2017-12-10 11:15:00 dgn no kursi 6 tercatat dgn kode booking BOAP17120285534,12/8/2017 23:51,3,24,7,0.125,0.291666667,23,NIGHT,TRUE
ham,22/12/2017 15:07:05 Ref 1222045658 Passcode 6987 untuk LOGIN Go Mobile CIMB Niaga. Passcode bersifat RAHASIA. Jangan beri ke siapapun!,12/22/2017 15:07,3,23,8,0.130434783,0.347826087,15,DAY,FALSE
spam,Dgn DATA ROLLOVER sisa kuota TIDAK HANGUS. Simpan sisa kuotamu smp 100GB slm SETAHUN. Gratis dgn pkt internet bulanan IM3Ooredoo. Info http://im3.do/dr1212 MAI1,12/12/2017 12:42,7,26,0,0.269230769,0,12,DAY,FALSE
spam,"AGAR TIDAK DIBLOKIR, segera registrasi ulang kartu prabayar Anda. Telepon & SMS keluar diblokir mulai 1-31 Maret 2018. Ketik: ULANG#NIK#nomorKK#  SMS ke 4444",3/8/2018 10:45,7,25,4,0.28,0.16,10,DAY,FALSE
spam,"Perpanjangan PAKET BRONET 24JAM 100MB 1hr Rp3500 berhasil. Nikmati 100MB berlaku di 00.00-23.59,aktif s.d 06-03-2018.Cek kuota km di aplikasi AXISnet.Info838",3/6/2018 1:30,5,25,5,0.2,0.2,1,MORNING,FALSE
spam,SisaKuota 263 MB. Beli EXTRA Kuota/Upgrade FREEDOMCOMBO! Nikmati apps TANPA KUOTA dan DATA ROLLOVER. Klebihan pakai tarif perKB. Tkn*123# atau im3.do/mc,7/19/2017 1:52,7,25,2,0.28,0.08,1,MORNING,FALSE
spam,"Kamu internetan dg tarif perKB, pemakaian sampai saat ini 2088. Ayo beli FreedomCombo,Nikmati BONUS KUOTA sd 10GB dismua jaringan & DATAROLLOVER. Info*123#",10/8/2017 14:14,4,23,2,0.173913043,0.086956522,14,DAY,FALSE
ham,sebentar ya pak saya keluar,6/8/2017 17:38,0,5,0,0,0,17,DAY,FALSE
ham,Kamu blm REG. Segera REGISTRASI ULANG.Pemblokiran mulai Senin 26Mar18.Ketik ULANG#NIK#No.KK# SMS ke 4444. Dptkn BNS 10GB+Nelp&SMS sepuasnya. Abaikan jk sdh REG,3/24/2018 11:35,9,26,1,0.346153846,0.038461538,11,DAY,FALSE
ham,"Guys maafin sasa, hape mati, ga ada internet, chaos banget daritadi karena macet dan ortu andre mendadak mau nginep dan belom booking hotel dimana2.. ini sasa baru selesai dengan semua.. maaf sasa cot untuk kesekian kalinya... sasa minta maaf juga ga ada artinya sih.. maaf ya...",3/12/2017 0:44,0,46,0,0,0,0,MORNING,FALSE
ham,"Sore, ini dengan drh yg di Jambore ya? dengan dokter siapa ya? saya mau tanya kalau untuk biaya panggil ke rumah itu dihitung per kucing atau per datangnya ya? makasih.",2/20/2017 17:03,0,30,0,0,0,17,DAY,FALSE
spam,"iRing TOP hari ini, Nikita Willy-Angin,FREE dengan hnya bls YA lho!",8/4/2017 13:35,3,13,0,0.230769231,0,13,DAY,FALSE
spam,"Anda baru saja akses LINE dgn IndosatOoredoo. Berdasar pengalaman Anda, seberapa puas Anda thdp kualitas akses LINE kami? Balas LN1 sd LN5 (LN5= Sgt puas). FREE",8/1/2017 9:36,6,26,0,0.230769231,0,9,MORNING,FALSE
ham,sudah di depan ya pak? sebentar saya keluar,5/10/2017 7:46,0,8,0,0,0,7,MORNING,FALSE
spam,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,9/17/2017 9:59,3,26,3,0.115384615,0.115384615,9,MORNING,FALSE
ham,Ya ,10/29/2017 10:45,0,1,0,0,0,10,DAY,FALSE
ham,(CITITRANS)CT: Pesanan anda tujuan Dipati Ukur-Central Park pd 2017-09-24 10:00:00 dgn no kursi Ä4Ñ tercatat dgn kode booking BODU170924150622181948607,9/24/2017 9:57,3,26,6,0.115384615,0.230769231,9,MORNING,FALSE
spam,PAKET BRONET DAYZ 8GB  sudah aktif.Nikmati kuota 3GB 24Jam di SENIN-JUMAT & 5GB 24Jam di SABTU-MINGGU aktif s.d 27-01-2018.Cek PROMO di app AXISnet! Info838,12/29/2017 10:30,11,28,3,0.392857143,0.107142857,10,DAY,FALSE
ham,randy dimana? boleh mau ambil kunci,6/17/2017 17:51,0,6,0,0,0,17,DAY,FALSE
